"","Date","Latitude","Longitude","year","Water temperature (WT.6)","Water temperature (WT.6) Code","Water temperature (WT.6) Tier","Water temperature (WT.6) Units","Water temperature (WT.7)","Water temperature (WT.7) Code","Water temperature (WT.7) Units","Water temperature (WT.10)","Water temperature (WT.10) Code","Water temperature (WT.10) Tier","Water temperature (WT.10) Units","pH (PH.3)","pH (PH.3) Code","pH (PH.3) Tier","pH (PH.3) Units","pH (PH.7)","pH (PH.7) Code","pH (PH.7) Tier","pH (PH.7) Units","pH (PH.10)","pH (PH.10) Code","pH (PH.10) Tier","pH (PH.10) Units"
"5236",2019-07-24,38.95748,-77.06218,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5237",2019-07-24,38.9466,-77.05575,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5238",2019-07-24,38.86535,-77.0102,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5239",2019-07-24,38.9098,-76.9618,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5240",2019-07-24,38.9116,-76.9546,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5241",2019-07-24,38.77654,-77.04784,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5242",2019-07-24,38.77654,-77.04784,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5243",2019-07-24,38.97634,-77.0522,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5244",2019-07-24,38.8799,-76.9709,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5245",2019-07-24,38.87278,-77.0006,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5246",2019-07-24,38.9089,-77.0507,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5247",2019-07-24,38.9832,-77.0407,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5248",2019-07-24,38.8939,-76.9655,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5249",2019-07-24,38.8774,-77.0246,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5250",2019-07-24,38.93831,-77.05258,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5251",2019-07-24,38.93337,-77.05024,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5252",2019-07-24,38.92176,-77.06027,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5253",2019-07-24,38.87637,-77.04671,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5254",2019-07-24,38.88495,-77.0355,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5255",2019-07-24,38.90431,-77.07193,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5256",2019-07-24,38.90008,-77.05842,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5257",2019-07-24,38.91583,-77.08306,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5258",2019-07-24,37.5142,-77.5493,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,"PH.7",1,"SU",NA,NA,NA,NA
"5259",2000-07-25,40.17663,-77.18537,2000,NA,NA,NA,NA,NA,NA,NA,13,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5260",2000-07-25,40.23487,-77.14193,2000,NA,NA,NA,NA,NA,NA,NA,16,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5261",2000-07-25,40.17667,-77.18507,2000,NA,NA,NA,NA,NA,NA,NA,13,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5262",2000-07-25,40.17999,-77.18692,2000,NA,NA,NA,NA,NA,NA,NA,13,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5263",2000-07-25,40.18844,-77.18606,2000,NA,NA,NA,NA,NA,NA,NA,13.5,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5264",2000-07-25,40.19528,-77.18423,2000,NA,NA,NA,NA,NA,NA,NA,13.5,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5265",2000-07-25,40.20792,-77.18104,2000,NA,NA,NA,NA,NA,NA,NA,15,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5266",2000-07-25,40.21418,-77.16883,2000,NA,NA,NA,NA,NA,NA,NA,14.5,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5267",2000-07-25,40.21847,-77.16003,2000,NA,NA,NA,NA,NA,NA,NA,14.5,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5268",2000-07-25,40.22429,-77.14928,2000,NA,NA,NA,NA,NA,NA,NA,15.5,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5269",2002-07-25,40.17663,-77.18537,2002,NA,NA,NA,NA,NA,NA,NA,12.5,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5270",2002-07-25,40.23487,-77.14193,2002,NA,NA,NA,NA,NA,NA,NA,19.4,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5271",2002-07-25,40.17667,-77.18507,2002,NA,NA,NA,NA,NA,NA,NA,18.8,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5272",2002-07-25,40.17999,-77.18692,2002,NA,NA,NA,NA,NA,NA,NA,14.3,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5273",2002-07-25,40.18844,-77.18606,2002,NA,NA,NA,NA,NA,NA,NA,15,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5274",2002-07-25,40.19528,-77.18423,2002,NA,NA,NA,NA,NA,NA,NA,14.9,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5275",2002-07-25,40.20792,-77.18104,2002,NA,NA,NA,NA,NA,NA,NA,16.5,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5276",2002-07-25,40.21418,-77.16883,2002,NA,NA,NA,NA,NA,NA,NA,17,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5277",2002-07-25,40.21847,-77.16003,2002,NA,NA,NA,NA,NA,NA,NA,17.6,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5278",2002-07-25,40.22429,-77.14928,2002,NA,NA,NA,NA,NA,NA,NA,18.2,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5279",2002-07-25,40.19608,-77.18518,2002,NA,NA,NA,NA,NA,NA,NA,20.1,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5280",2011-07-25,39.720703,-77.500192,2011,21,"WT.6",1,"deg C",NA,NA,NA,NA,NA,NA,NA,7.2,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5281",2016-07-25,40.144224,-77.405537,2016,NA,NA,NA,NA,NA,NA,NA,11.8,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5282",2016-07-25,40.149975,-77.406898,2016,NA,NA,NA,NA,NA,NA,NA,12.1,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5283",2016-07-25,40.152978,-77.407924,2016,NA,NA,NA,NA,NA,NA,NA,12.3,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5284",2016-07-25,40.154841,-77.409991,2016,NA,NA,NA,NA,NA,NA,NA,12.6,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5285",2016-07-25,40.160232,-77.406287,2016,NA,NA,NA,NA,NA,NA,NA,13.3,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5286",2018-07-25,37.4591,-77.4834,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,"PH.7",1,"SU",NA,NA,NA,NA
"5287",2019-07-25,37.5271,-77.5643,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,"PH.7",1,"SU",NA,NA,NA,NA
"5288",2012-07-26,39.720703,-77.500192,2012,20,"WT.6",1,"deg C",NA,NA,NA,NA,NA,NA,NA,7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5289",2019-07-26,37.383768,-77.498854,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"PH.7",1,"SU",NA,NA,NA,NA
"5290",2019-07-26,37.4694,-77.5466,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,"PH.7",1,"SU",NA,NA,NA,NA
"5291",2005-07-27,40.17663,-77.18537,2005,NA,NA,NA,NA,NA,NA,NA,12.1,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5292",2005-07-27,40.23487,-77.14193,2005,NA,NA,NA,NA,NA,NA,NA,16.9,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5293",2005-07-27,40.17667,-77.18507,2005,NA,NA,NA,NA,NA,NA,NA,12.3,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5294",2005-07-27,40.17999,-77.18692,2005,NA,NA,NA,NA,NA,NA,NA,13.3,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5295",2005-07-27,40.18844,-77.18606,2005,NA,NA,NA,NA,NA,NA,NA,13.8,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5296",2005-07-27,40.19528,-77.18423,2005,NA,NA,NA,NA,NA,NA,NA,14.3,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5297",2005-07-27,40.20792,-77.18104,2005,NA,NA,NA,NA,NA,NA,NA,14.9,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5298",2005-07-27,40.21847,-77.16003,2005,NA,NA,NA,NA,NA,NA,NA,15.5,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5299",2005-07-27,40.22429,-77.14928,2005,NA,NA,NA,NA,NA,NA,NA,16.1,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5300",2005-07-27,40.19568,-77.18767,2005,NA,NA,NA,NA,NA,NA,NA,18.3,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5301",2005-07-27,40.19608,-77.18518,2005,NA,NA,NA,NA,NA,NA,NA,20.8,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5302",2005-07-27,40.19588,-77.18745,2005,NA,NA,NA,NA,NA,NA,NA,23.4,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5303",2018-07-27,37.4435,-77.5221,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,"PH.7",1,"SU",NA,NA,NA,NA
"5304",2019-07-27,37.4542,-77.5804,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,"PH.7",1,"SU",NA,NA,NA,NA
"5305",2003-07-28,40.17663,-77.18537,2003,NA,NA,NA,NA,NA,NA,NA,12.9,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5306",2003-07-28,40.23487,-77.14193,2003,NA,NA,NA,NA,NA,NA,NA,17,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5307",2003-07-28,40.17667,-77.18507,2003,NA,NA,NA,NA,NA,NA,NA,14.4,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5308",2003-07-28,40.17999,-77.18692,2003,NA,NA,NA,NA,NA,NA,NA,14.1,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5309",2003-07-28,40.18844,-77.18606,2003,NA,NA,NA,NA,NA,NA,NA,14.9,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5310",2003-07-28,40.19528,-77.18423,2003,NA,NA,NA,NA,NA,NA,NA,15.3,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5311",2003-07-28,40.20792,-77.18104,2003,NA,NA,NA,NA,NA,NA,NA,16,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5312",2003-07-28,40.21418,-77.16883,2003,NA,NA,NA,NA,NA,NA,NA,15.9,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5313",2003-07-28,40.21847,-77.16003,2003,NA,NA,NA,NA,NA,NA,NA,16.1,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5314",2003-07-28,40.22429,-77.14928,2003,NA,NA,NA,NA,NA,NA,NA,16.5,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5315",2003-07-28,40.19568,-77.18767,2003,NA,NA,NA,NA,NA,NA,NA,17.9,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5316",2003-07-28,40.19608,-77.18518,2003,NA,NA,NA,NA,NA,NA,NA,20.8,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5317",2016-07-28,40.89132,-78.58166,2016,NA,NA,NA,NA,NA,NA,NA,19.5,"WT.10",1,"deg C",8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5318",2016-07-28,40.8947,-78.57742,2016,NA,NA,NA,NA,NA,NA,NA,20.27777778,"WT.10",1,"deg C",8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5319",2016-07-28,40.87207,-78.57165,2016,NA,NA,NA,NA,NA,NA,NA,18.88888889,"WT.10",1,"deg C",8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5320",2016-07-28,40.8947,-78.5817,2016,NA,NA,NA,NA,NA,NA,NA,21.72222222,"WT.10",1,"deg C",8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5321",2018-07-28,37.4098,-77.6165,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,"PH.7",1,"SU",NA,NA,NA,NA
"5322",2019-07-28,37.44191,-77.56483,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"PH.7",1,"SU",NA,NA,NA,NA
"5323",2019-07-29,37.457,-77.60006,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,"PH.7",1,"SU",NA,NA,NA,NA
"5324",2019-07-29,37.4111,-78.4125,2019,NA,NA,NA,NA,NA,NA,NA,28.16666667,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5325",2001-07-30,40.17663,-77.18537,2001,NA,NA,NA,NA,NA,NA,NA,12,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5326",2001-07-30,40.23487,-77.14193,2001,NA,NA,NA,NA,NA,NA,NA,15.9,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5327",2001-07-30,40.17667,-77.18507,2001,NA,NA,NA,NA,NA,NA,NA,13.1,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5328",2001-07-30,40.17999,-77.18692,2001,NA,NA,NA,NA,NA,NA,NA,13.2,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5329",2001-07-30,40.18844,-77.18606,2001,NA,NA,NA,NA,NA,NA,NA,13.8,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5330",2001-07-30,40.19528,-77.18423,2001,NA,NA,NA,NA,NA,NA,NA,14,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5331",2001-07-30,40.20792,-77.18104,2001,NA,NA,NA,NA,NA,NA,NA,13.8,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5332",2001-07-30,40.21418,-77.16883,2001,NA,NA,NA,NA,NA,NA,NA,14.7,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5333",2001-07-30,40.21847,-77.16003,2001,NA,NA,NA,NA,NA,NA,NA,14.9,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5334",2001-07-30,40.22429,-77.14928,2001,NA,NA,NA,NA,NA,NA,NA,15.5,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5335",2001-07-30,40.19608,-77.18518,2001,NA,NA,NA,NA,NA,NA,NA,15.5,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5336",2012-07-30,39.786453,-77.602325,2012,15,"WT.6",1,"deg C",NA,NA,NA,NA,NA,NA,NA,8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5337",2012-07-30,39.787736,-77.603375,2012,15,"WT.6",1,"deg C",NA,NA,NA,NA,NA,NA,NA,8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5338",2013-07-30,39.731672,-77.540817,2013,18,"WT.6",1,"deg C",NA,NA,NA,NA,NA,NA,NA,7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5339",2013-07-30,39.734247,-77.540569,2013,17,"WT.6",1,"deg C",NA,NA,NA,NA,NA,NA,NA,6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5340",2016-07-30,41.34325,-77.654133,2016,NA,NA,NA,NA,NA,NA,NA,17.27777778,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5341",2016-07-30,40.86374,-78.71089,2016,NA,NA,NA,NA,NA,NA,NA,19.27777778,"WT.10",1,"deg C",8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5342",2018-07-30,37.3187,-77.4869,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,"PH.7",1,"SU",NA,NA,NA,NA
"5343",2018-07-30,37.4796,-77.6884,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"PH.7",1,"SU",NA,NA,NA,NA
"5344",2018-07-30,37.4444,-77.6539,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,"PH.7",1,"SU",NA,NA,NA,NA
"5345",2019-07-30,37.4234,-77.7258,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,"PH.7",1,"SU",NA,NA,NA,NA
"5346",2019-07-30,37.4473,-77.739,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,"PH.7",1,"SU",NA,NA,NA,NA
"5347",2019-07-30,37.4098,-77.6165,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,"PH.7",1,"SU",NA,NA,NA,NA
"5348",2012-07-31,39.831244,-77.570878,2012,18,"WT.6",1,"deg C",NA,NA,NA,NA,NA,NA,NA,6.5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5349",2012-07-31,39.810403,-77.576394,2012,19,"WT.6",1,"deg C",NA,NA,NA,NA,NA,NA,NA,8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5350",2016-07-31,37.4542,-77.5804,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,"PH.7",1,"SU",NA,NA,NA,NA
"5351",2018-07-31,37.3734,-77.4246,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,"PH.7",1,"SU",NA,NA,NA,NA
"5352",2018-07-31,37.5142,-77.5493,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"PH.7",1,"SU",NA,NA,NA,NA
"5353",2018-07-31,37.5271,-77.5643,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,"PH.7",1,"SU",NA,NA,NA,NA
"5354",2019-07-31,38.90008,-77.05842,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5355",2019-07-31,38.9832,-77.0407,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5356",2019-07-31,38.90431,-77.07193,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5357",2019-07-31,38.9466,-77.05575,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5358",2019-07-31,38.87278,-77.0006,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5359",2019-07-31,38.9187,-77.1031,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5360",2019-07-31,38.9098,-76.9618,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5361",2019-07-31,38.9116,-76.9546,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5362",2019-07-31,38.92586,-77.0951,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5363",2019-07-31,38.8799,-76.9709,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5364",2019-07-31,38.95748,-77.06218,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5365",2019-07-31,38.86535,-77.0102,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5366",2019-07-31,38.8774,-77.0246,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5367",2019-07-31,38.91583,-77.08306,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5368",2019-07-31,38.93831,-77.05258,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5369",2019-07-31,38.97634,-77.0522,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5370",2019-07-31,38.9089,-77.0507,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5371",2019-07-31,38.8939,-76.9655,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5372",2019-07-31,38.87637,-77.04671,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5373",2019-07-31,38.77654,-77.04784,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"5374",2019-07-31,38.93337,-77.05024,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
