"","Date","Latitude","Longitude","pH"
"3449",2017-12-21,41.273162,-76.332977,5
"3450",2017-12-21,41.267348,-76.380047,5
"3451",2017-12-21,41.274865,-76.37773,5
"3452",2019-12-21,40.9308,-78.4723,10
"3453",2020-01-03,39.0648,-78.655033,5.5
"3454",2020-01-03,38.98885,-78.656567,5.5
"3455",2019-01-04,39.0648,-78.655033,5.5
"3456",2019-01-04,38.98885,-78.656567,5
"3457",2018-01-11,39.0648,-78.655033,6.5
"3458",2018-01-11,38.98885,-78.656567,5.5
"3459",2015-01-15,38.2891,-79.45862,6.5
"3460",2015-01-15,38.28879,-79.45846,5
"3461",2017-01-21,39.549374,-79.144978,5.5
"3462",2017-01-21,39.512917,-79.1545,5
"3463",2017-01-21,39.5853,-79.093083,5
"3464",2018-01-21,39.0958,-78.5951,7
"3465",2019-02-06,39.0648,-78.655033,6.5
"3466",2019-02-06,38.98885,-78.656567,5
"3467",2015-02-08,39.512917,-79.1545,5.5
"3468",2015-02-09,39.549374,-79.144978,5.5
"3469",2015-02-09,39.5853,-79.093083,5.5
"3470",2018-02-09,39.0648,-78.655033,6
"3471",2018-02-09,38.98885,-78.656567,5
"3472",2018-02-25,39.0958,-78.5951,7.25
"3473",2016-02-28,39.549374,-79.144978,5
"3474",2016-02-28,39.512917,-79.1545,5
"3475",2016-02-28,39.5853,-79.093083,5
"3476",2019-03-07,39.0648,-78.655033,5.5
"3477",2019-03-07,38.98885,-78.656567,5.5
"3478",2018-03-08,39.0648,-78.655033,6
"3479",2018-03-08,38.98885,-78.656567,5.5
"3480",2016-03-17,38.26918,-79.73747,7.25
"3481",2016-03-17,38.26703,-79.73886,7.25
"3482",2016-03-17,38.26955,-79.73185,7.5
"3483",2015-03-22,39.549374,-79.144978,5
"3484",2015-03-22,39.512917,-79.1545,5
"3485",2015-03-22,39.5853,-79.093083,5
"3486",2016-03-27,39.549374,-79.144978,5.5
"3487",2016-03-27,39.5853,-79.093083,5
"3488",2015-03-29,38.2891,-79.45862,6.5
"3489",2015-03-29,38.28879,-79.45846,5
"3490",2018-04-03,39.0648,-78.655033,6
"3491",2018-04-03,38.98885,-78.656567,5
"3492",2017-04-05,39.0648,-78.655033,6.5
"3493",2017-04-05,38.98885,-78.656567,5.5
"3494",2019-04-07,39.0648,-78.655033,6
"3495",2019-04-07,38.98885,-78.656567,5
"3496",2015-04-12,39.549374,-79.144978,5
"3497",2015-04-12,39.512917,-79.1545,4.5
"3498",2015-04-12,39.5853,-79.093083,5.5
"3499",2016-04-14,38.26918,-79.73747,7
"3500",2016-04-14,38.26703,-79.73886,7
"3501",2016-04-14,38.26955,-79.73185,7.5
"3502",2018-04-29,39.0958,-78.5951,7
"3503",2017-04-30,39.0958,-78.5951,6
"3504",2015-05-02,39.549374,-79.144978,5
"3505",2019-05-02,39.0648,-78.655033,6.5
"3506",2019-05-02,38.98885,-78.656567,5.5
"3507",2015-05-05,39.549374,-79.144978,5.5
"3508",2015-05-05,39.5853,-79.093083,5.5
"3509",2018-05-12,39.0648,-78.655033,6.5
"3510",2018-05-12,38.98885,-78.656567,5.5
"3511",2017-05-14,39.0648,-78.655033,6.75
"3512",2017-05-14,38.98885,-78.656567,5
"3513",2016-05-16,38.26918,-79.73747,7
"3514",2016-05-16,38.26703,-79.73886,7
"3515",2016-05-16,38.26955,-79.73185,7.5
"3516",2018-05-27,39.0958,-78.5951,7.25
"3517",2017-05-29,39.0958,-78.5951,6
"3518",2015-06-01,38.2891,-79.45862,7.5
"3519",2015-06-01,38.28879,-79.45846,5.5
"3520",2017-06-16,39.0648,-78.655033,7.5
"3521",2017-06-16,38.98885,-78.656567,6.5
"3522",2018-06-18,39.0648,-78.655033,6.5
"3523",2018-06-18,38.98885,-78.656567,5.5
"3524",2019-06-18,39.0648,-78.655033,7
"3525",2019-06-18,38.98885,-78.656567,5.5
"3526",2016-06-19,39.549374,-79.144978,5.5
"3527",2016-06-19,39.512917,-79.1545,5
"3528",2016-06-19,39.5853,-79.093083,5.5
"3529",2016-06-20,38.26918,-79.73747,7
"3530",2016-06-20,38.26703,-79.73886,7
"3531",2016-06-20,38.26955,-79.73185,8
"3532",2017-07-02,39.0958,-78.5951,6
"3533",2015-07-05,39.549374,-79.144978,5.5
"3534",2015-07-05,39.5853,-79.093083,5.5
"3535",2018-07-06,39.0648,-78.655033,7
"3536",2018-07-06,38.98885,-78.656567,5.5
"3537",2019-07-07,39.0648,-78.655033,7.5
"3538",2017-07-09,39.0648,-78.655033,7
"3539",2017-07-09,38.98885,-78.656567,6
"3540",2017-07-31,39.0958,-78.5951,6.5
"3541",2018-08-03,39.0648,-78.655033,6.5
"3542",2018-08-03,38.98885,-78.656567,5
"3543",2019-08-03,39.0648,-78.655033,6.5
"3544",2019-08-03,38.98885,-78.656567,5.5
"3545",2017-08-04,39.0648,-78.655033,7
"3546",2017-08-04,38.98885,-78.656567,7.5
"3547",2015-08-09,39.549374,-79.144978,5
"3548",2015-08-09,39.5853,-79.093083,5.5
"3549",2016-08-13,39.549374,-79.144978,5.5
"3550",2016-08-13,39.512917,-79.1545,5
"3551",2016-08-13,39.5853,-79.093083,5
"3552",2015-08-18,38.2891,-79.45862,8
"3553",2015-08-18,38.28879,-79.45846,5.5
"3554",2017-09-04,39.0958,-78.5951,6.5
"3555",2014-09-07,38.33997,-79.38925,5.5
"3556",2019-09-12,39.0648,-78.655033,6
"3557",2019-09-12,38.98885,-78.656567,5.5
"3558",2017-09-14,39.0648,-78.655033,7
"3559",2017-09-14,38.98885,-78.656567,5.5
"3560",2018-09-15,39.0648,-78.655033,7
"3561",2018-09-15,38.98885,-78.656567,5.5
"3562",2014-09-18,38.2891,-79.45862,8
"3563",2014-09-18,38.28879,-79.45846,5.5
"3564",2015-10-04,39.549374,-79.144978,5.5
"3565",2015-10-04,39.512917,-79.1545,5.5
"3566",2015-10-04,39.5853,-79.093083,5.5
"3567",2018-10-05,39.0648,-78.655033,7
"3568",2018-10-05,38.98885,-78.656567,5
"3569",2016-10-09,39.549374,-79.144978,5
"3570",2016-10-09,39.512917,-79.1545,5
"3571",2016-10-09,39.5853,-79.093083,5
"3572",2017-10-11,39.0648,-78.655033,7
"3573",2017-10-11,38.98885,-78.656567,6.5
"3574",2019-10-11,39.0648,-78.655033,6.5
"3575",2019-10-11,38.98885,-78.656567,5.5
"3576",2017-10-15,39.0958,-78.5951,6
"3577",2014-10-21,38.2891,-79.45862,7
"3578",2014-10-21,38.28879,-79.45846,5.5
"3579",2017-10-28,39.0958,-78.5951,7
"3580",2019-11-08,39.0648,-78.655033,5.5
"3581",2019-11-08,38.98885,-78.656567,5.5
"3582",2018-11-10,39.0648,-78.655033,6
"3583",2018-11-10,38.98885,-78.656567,5
"3584",2017-11-11,39.0648,-78.655033,6.5
"3585",2017-11-11,38.98885,-78.656567,5.5
"3586",2014-11-13,38.2891,-79.45862,6.5
"3587",2014-11-13,38.28879,-79.45846,5.5
"3588",2015-11-15,39.549374,-79.144978,5.5
"3589",2015-11-15,39.5853,-79.093083,5.5
"3590",2017-12-02,39.0648,-78.655033,6
"3591",2017-12-02,39.0958,-78.5951,7
"3592",2017-12-02,38.98885,-78.656567,5.5
"3593",2018-12-03,39.0648,-78.655033,6.5
"3594",2018-12-03,38.98885,-78.656567,5
"3595",2019-12-06,39.0648,-78.655033,6.5
"3596",2019-12-06,38.98885,-78.656567,5.5
"3597",2014-12-18,38.2891,-79.45862,6.5
"3598",2014-12-18,38.28879,-79.45846,5.5
"3599",2015-12-29,39.549374,-79.144978,5
"3600",2015-12-29,39.5853,-79.093083,5
"3601",2017-01-01,41.5731,-76.86997,5
"3602",2017-01-01,41.56821,-76.83101,4
"3603",2017-01-01,41.54502,-76.81256,5
"3604",2017-01-01,41.54653,-76.8281,5
"3605",2017-01-01,41.548428,-76.832964,5
"3606",2017-01-01,41.548422,-76.834036,5
"3607",2016-01-03,41.34657,-76.970598,4
"3608",2020-01-05,37.719205,-78.776884,5
"3609",2019-01-11,37.636111,-78.7201,7
"3610",2014-01-12,38.83485,-79.37389,6.25
"3611",2017-01-12,37.830574,-78.848191,5
"3612",2017-01-12,37.835674,-78.835211,5
"3613",2017-01-12,37.80541,-78.805339,5
"3614",2017-01-12,37.816531,-78.797357,5
"3615",2020-01-12,37.861389,-78.861944,4.5
"3616",2016-01-13,41.48153,-77.21131,5
"3617",2016-01-13,41.49417,-77.15048,5
"3618",2018-01-13,37.861389,-78.861944,4.5
"3619",2019-01-15,37.661967,-78.71965,5
"3620",2015-01-16,37.97616,-78.86233,5
"3621",2016-01-16,41.34657,-76.970598,4
"3622",2017-01-16,41.58147,-77.704944,5
"3623",2017-01-16,41.558944,-77.681556,5
"3624",2017-01-16,37.894617,-78.97345,5.5
"3625",2017-01-16,37.90277,-78.9682,6
"3626",2018-01-16,37.8805,-78.8979,5
"3627",2019-01-18,37.90277,-78.9682,6
"3628",2019-01-18,37.895188,-78.973173,6
"3629",2017-01-19,37.884882,-78.89889,5.5
"3630",2017-01-19,37.891936,-78.935109,5.5
"3631",2020-01-19,37.315154,-80.39484,5
"3632",2020-01-19,37.308483,-80.420767,5
"3633",2020-01-19,37.315222,-80.401417,5
"3634",2016-01-20,41.58147,-77.704944,6
"3635",2016-01-20,41.558944,-77.681556,5
"3636",2018-01-20,37.90277,-78.9682,6.5
"3637",2018-01-20,37.895188,-78.973173,6.5
"3638",2018-01-21,37.80541,-78.805339,5
"3639",2018-01-21,37.816531,-78.797357,5
"3640",2017-01-22,37.315154,-80.39484,5
"3641",2017-01-22,37.308483,-80.420767,5
"3642",2018-01-22,37.830574,-78.848191,4.5
"3643",2018-01-22,37.835674,-78.835211,4.75
"3644",2019-01-23,37.790524,-78.796783,5
"3645",2019-01-23,37.777397,-78.794247,5.5
"3646",2012-01-25,41.33417,-76.142778,4
"3647",2020-01-26,37.80541,-78.805339,5
"3648",2020-01-26,37.816531,-78.797357,5
"3649",2016-01-27,41.291317,-76.731433,5
"3650",2016-01-27,41.289817,-76.708483,5
"3651",2018-01-27,37.759823,-78.795307,5
"3652",2018-01-27,37.763128,-78.785505,5
"3653",2019-01-27,37.315154,-80.39484,4.5
"3654",2019-01-27,37.315222,-80.401417,5
"3655",2019-01-27,37.315222,-80.401417,5
"3656",2019-01-27,37.830574,-78.848191,4.5
"3657",2019-01-27,37.835674,-78.835211,4.5
"3658",2019-01-27,37.759823,-78.795307,5
"3659",2019-01-27,37.763128,-78.785505,5
"3660",2019-01-27,37.80541,-78.805339,5
"3661",2019-01-27,37.816531,-78.797357,5
"3662",2020-01-27,37.900652,-78.972298,5
"3663",2018-01-28,37.315154,-80.39484,5
"3664",2018-01-28,37.308483,-80.420767,5
"3665",2015-01-29,41.58147,-77.704944,5
"3666",2015-01-29,41.558944,-77.681556,5
"3667",2020-01-30,37.830574,-78.848191,5
"3668",2020-01-30,37.835674,-78.835211,5
"3669",2020-02-04,37.674833,-78.733717,5.5
"3670",2020-02-04,37.661967,-78.71965,5.5
"3671",2018-02-05,37.830574,-78.848191,4.5
"3672",2018-02-05,37.835674,-78.835211,4.5
"3673",2019-02-05,37.719205,-78.776884,5
"3674",2019-02-07,37.674833,-78.733717,5
"3675",2019-02-08,37.900652,-78.972298,5
"3676",2019-02-08,37.884882,-78.89889,5
"3677",2019-02-08,37.891936,-78.935109,5
"3678",2017-02-10,37.759823,-78.795307,5
"3679",2012-02-15,41.33417,-76.142778,5
"3680",2019-02-15,37.759823,-78.795307,5
"3681",2019-02-15,37.763128,-78.785505,5
"3682",2017-02-16,41.58147,-77.704944,5
"3683",2017-02-16,41.558944,-77.681556,5
"3684",2017-02-17,37.861389,-78.861944,5
"3685",2017-02-17,37.894617,-78.97345,5.5
"3686",2017-02-17,37.90277,-78.9682,6.75
"3687",2017-02-18,37.830574,-78.848191,5
"3688",2017-02-18,37.835674,-78.835211,5
"3689",2017-02-18,37.80541,-78.805339,5
"3690",2017-02-18,37.816531,-78.797357,5
"3691",2019-02-18,37.830574,-78.848191,5
"3692",2019-02-18,37.835674,-78.835211,5
"3693",2018-02-20,37.8805,-78.8979,5
"3694",2018-02-20,37.8825,-78.8879,5
"3695",2014-02-22,41.58147,-77.704944,6
"3696",2014-02-22,41.558944,-77.681556,5
"3697",2017-02-22,37.790524,-78.796783,5
"3698",2017-02-22,37.777397,-78.794247,5.5
"3699",2018-02-22,37.90277,-78.9682,6.5
"3700",2018-02-22,37.895188,-78.973173,5.75
"3701",2018-02-24,41.5731,-76.86997,5
"3702",2018-02-24,41.56821,-76.83101,4
"3703",2018-02-24,41.54502,-76.81256,4
"3704",2018-02-24,41.54653,-76.8281,5
"3705",2018-02-24,41.548428,-76.832964,4
"3706",2018-02-24,41.548422,-76.834036,4
"3707",2019-02-24,41.375005,-75.988388,5
"3708",2019-02-24,37.315154,-80.39484,5
"3709",2019-02-24,37.308483,-80.420767,5
"3710",2019-02-24,37.315222,-80.401417,5
"3711",2019-02-24,37.861389,-78.861944,5
"3712",2019-02-24,37.90277,-78.9682,5.5
"3713",2019-02-24,37.895188,-78.973173,5.75
"3714",2018-02-25,37.315154,-80.39484,5
"3715",2018-02-25,37.308483,-80.420767,5.5
"3716",2019-02-25,37.636111,-78.7201,6.5
"3717",2019-02-25,37.80541,-78.805339,5
"3718",2019-02-25,37.816531,-78.797357,5
"3719",2017-02-26,37.315154,-80.39484,5
"3720",2017-02-26,37.308483,-80.420767,5
"3721",2018-02-26,37.861389,-78.861944,4.5
"3722",2018-02-26,37.80541,-78.805339,5
"3723",2018-02-26,37.816531,-78.797357,5
"3724",2018-02-27,37.759823,-78.795307,5
"3725",2018-02-27,37.763128,-78.785505,5
"3726",2016-02-28,41.34657,-76.970598,5
"3727",2016-02-28,37.884882,-78.89889,5
"3728",2016-02-28,37.883413,-78.885806,5
"3729",2018-02-28,37.790524,-78.796783,5
"3730",2018-02-28,37.777397,-78.794247,5
"3731",2019-02-28,37.790524,-78.796783,5.5
"3732",2019-02-28,37.777397,-78.794247,5
"3733",2016-02-29,41.48153,-77.21131,5
"3734",2016-02-29,41.49417,-77.15048,5
"3735",2013-03-07,41.38359,-76.97856,5
"3736",2018-03-07,37.900652,-78.972298,5
"3737",2014-03-09,41.58147,-77.704944,5
"3738",2014-03-09,41.558944,-77.681556,5
"3739",2017-03-09,37.830574,-78.848191,5
"3740",2017-03-09,37.835674,-78.835211,5
"3741",2018-03-09,37.8805,-78.8979,5
"3742",2018-03-09,37.8825,-78.8879,5
"3743",2017-03-10,37.763128,-78.785505,5
"3744",2016-03-12,41.5731,-76.86997,6
"3745",2016-03-12,41.56821,-76.83101,4
"3746",2016-03-12,41.54502,-76.81256,4
"3747",2016-03-12,41.54653,-76.8281,4
"3748",2016-03-12,41.548428,-76.832964,4
"3749",2016-03-13,41.291317,-76.731433,6
"3750",2016-03-13,41.289817,-76.708483,6
"3751",2016-03-14,41.58147,-77.704944,5
"3752",2016-03-14,41.558944,-77.681556,5
"3753",2019-03-14,37.674833,-78.733717,5
"3754",2019-03-14,37.661967,-78.71965,5
"3755",2019-03-17,37.759823,-78.795307,5.5
"3756",2019-03-17,37.763128,-78.785505,5
"3757",2017-03-18,37.759823,-78.795307,5.25
"3758",2017-03-18,37.763128,-78.785505,5.25
"3759",2017-03-18,37.861389,-78.861944,5
"3760",2018-03-18,37.90277,-78.9682,6
"3761",2018-03-18,37.895188,-78.973173,5.5
"3762",2017-03-19,37.894617,-78.97345,5.75
"3763",2017-03-19,37.90277,-78.9682,6.5
"3764",2014-03-21,41.38359,-76.978561,5
"3765",2019-03-22,37.90277,-78.9682,5
"3766",2019-03-22,37.895188,-78.973173,5
"3767",2018-03-23,37.830574,-78.848191,5
"3768",2018-03-23,37.835674,-78.835211,4.5
"3769",2018-03-23,37.759823,-78.795307,5
"3770",2018-03-23,37.763128,-78.785505,5
"3771",2018-03-24,41.5731,-76.86997,5
"3772",2018-03-24,41.56821,-76.83101,4
"3773",2018-03-24,41.54502,-76.81256,5
"3774",2018-03-24,41.54653,-76.8281,5
"3775",2018-03-24,41.548428,-76.832964,5
"3776",2018-03-24,41.548422,-76.834036,5
"3777",2019-03-24,37.315154,-80.39484,5
"3778",2019-03-24,37.308483,-80.420767,5
"3779",2019-03-24,37.315222,-80.401417,5
"3780",2019-03-24,37.830574,-78.848191,5
"3781",2019-03-24,37.835674,-78.835211,5
"3782",2019-03-27,37.80541,-78.805339,5
"3783",2019-03-27,37.816531,-78.797357,5
"3784",2018-03-28,37.884882,-78.89889,5
"3785",2018-03-28,37.891936,-78.935109,5
"3786",2018-03-28,37.80541,-78.805339,5
"3787",2018-03-28,37.816531,-78.797357,5
"3788",2019-03-29,37.790524,-78.796783,5
"3789",2019-03-29,37.777397,-78.794247,5
"3790",2015-03-30,41.58147,-77.704944,5
"3791",2015-03-30,41.558944,-77.681556,5
"3792",2016-03-30,41.48153,-77.21131,5
"3793",2016-03-30,41.49417,-77.15048,5
"3794",2017-03-30,41.58147,-77.704944,5
"3795",2017-03-30,41.558944,-77.681556,5
"3796",2017-03-30,37.790524,-78.796783,5
"3797",2017-03-30,37.777397,-78.794247,5
"3798",2014-03-31,41.58147,-77.704944,5
"3799",2014-03-31,41.558944,-77.681556,5
"3800",2014-04-01,41.8236,-77.7024,6
"3801",2014-04-01,41.8141,-77.7809,6
"3802",2018-04-01,37.315154,-80.39484,5
"3803",2017-04-02,41.5731,-76.86997,5
"3804",2017-04-02,41.56821,-76.83101,4
"3805",2017-04-02,41.54502,-76.81256,5
"3806",2017-04-02,41.54653,-76.8281,5
"3807",2017-04-02,41.548428,-76.832964,5
"3808",2017-04-02,41.548422,-76.834036,5
"3809",2018-04-03,37.308483,-80.420767,5
"3810",2017-04-04,37.830574,-78.848191,5
"3811",2017-04-04,37.835674,-78.835211,5
"3812",2018-04-05,37.719205,-78.776884,5
"3813",2013-04-06,41.8236,-77.7024,7
"3814",2013-04-06,41.8141,-77.7809,7
"3815",2016-04-08,37.884882,-78.89889,5
"3816",2018-04-08,37.8805,-78.8979,5
"3817",2018-04-08,37.8825,-78.8879,5
"3818",2012-04-09,41.33417,-76.142778,5
"3819",2013-04-09,41.38359,-76.97856,8
"3820",2019-04-09,37.719205,-78.776884,5
"3821",2016-04-10,41.5731,-76.86997,5
"3822",2016-04-10,41.56821,-76.83101,4
"3823",2016-04-10,41.54502,-76.81256,5
"3824",2016-04-10,41.54653,-76.8281,4
"3825",2016-04-10,41.548428,-76.832964,4
"3826",2016-04-10,41.548422,-76.834036,4
"3827",2017-04-10,37.80541,-78.805339,5
"3828",2017-04-10,37.816531,-78.797357,5
"3829",2016-04-12,41.58147,-77.704944,5
"3830",2016-04-12,41.558944,-77.681556,5
"3831",2015-04-14,41.58147,-77.704944,5
"3832",2015-04-14,41.558944,-77.681556,5
"3833",2018-04-14,37.790524,-78.796783,5
"3834",2018-04-14,37.777397,-78.794247,5
"3835",2018-04-14,37.90277,-78.9682,6
"3836",2018-04-14,37.895188,-78.973173,5.5
"3837",2017-04-17,40.2626,-77.491917,5
"3838",2017-04-17,40.26185,-77.489133,4
"3839",2017-04-17,40.27395,-77.543033,5
"3840",2017-04-18,41.58147,-77.704944,6
"3841",2017-04-18,41.558944,-77.681556,6
"3842",2014-04-19,38.84138,-79.41505,6
"3843",2014-04-19,38.86398,-79.45479,6.75
"3844",2014-04-19,38.84945,-79.48681,5.75
"3845",2014-04-19,38.85014,-79.4871,5.5
"3846",2019-04-20,37.90277,-78.9682,6
"3847",2019-04-20,37.895188,-78.973173,6
"3848",2014-04-21,41.58147,-77.704944,6
"3849",2014-04-21,41.558944,-77.681556,5
"3850",2015-04-21,41.8236,-77.7024,6
"3851",2015-04-21,41.8141,-77.7809,6
"3852",2018-04-21,37.759823,-78.795307,5
"3853",2018-04-21,37.763128,-78.785505,5
"3854",2019-04-21,37.759823,-78.795307,5
"3855",2019-04-21,37.763128,-78.785505,5.5
"3856",2017-04-23,37.315154,-80.39484,4
"3857",2017-04-23,37.308483,-80.420767,4
"3858",2018-04-23,37.830574,-78.848191,5
"3859",2018-04-23,37.835674,-78.835211,4.75
"3860",2018-04-23,37.884882,-78.89889,5
"3861",2018-04-23,37.891936,-78.935109,5
"3862",2019-04-24,37.830574,-78.848191,5
"3863",2019-04-24,37.835674,-78.835211,5
"3864",2017-04-25,37.894617,-78.97345,5.5
"3865",2017-04-25,37.90277,-78.9682,5.5
"3866",2017-04-26,37.894617,-78.97345,5.5
"3867",2018-04-26,37.80541,-78.805339,5
"3868",2018-04-26,37.816531,-78.797357,5
"3869",2019-04-28,37.315154,-80.39484,5
"3870",2019-04-28,37.308483,-80.420767,5
"3871",2019-04-28,37.315222,-80.401417,5.5
"3872",2019-04-28,37.315222,-80.401417,4.5
"3873",2019-04-28,37.80541,-78.805339,5
"3874",2019-04-28,37.816531,-78.797357,5
"3875",2018-04-29,37.315154,-80.39484,5
"3876",2018-04-29,37.308483,-80.420767,5
"3877",2016-04-30,41.48153,-77.21131,5
"3878",2016-04-30,41.49417,-77.15048,6
"3879",2017-04-30,37.759823,-78.795307,5.25
"3880",2017-04-30,37.763128,-78.785505,5.25
"3881",2017-04-30,37.790524,-78.796783,5
"3882",2017-04-30,37.777397,-78.794247,5.5
"3883",2013-05-01,41.38359,-76.978561,5
"3884",2019-05-03,37.674833,-78.733717,5
"3885",2019-05-03,37.661967,-78.71965,5
"3886",2011-05-04,41.33417,-76.142778,4
"3887",2015-05-04,41.33556,-76.955278,5
"3888",2015-05-04,41.38359,-76.978561,5
"3889",2015-05-05,41.38359,-76.978561,5
"3890",2018-05-06,37.8805,-78.8979,5.5
"3891",2018-05-06,37.8825,-78.8879,5.5
"3892",2019-05-07,37.636111,-78.7201,7.5
"3893",2018-05-08,37.861389,-78.861944,5
"3894",2018-05-10,37.719205,-78.776884,5
"3895",2011-05-11,41.33417,-76.142778,4
"3896",2017-05-11,41.58147,-77.704944,5
"3897",2017-05-11,41.558944,-77.681556,5
"3898",2018-05-11,37.759823,-78.795307,5
"3899",2018-05-11,37.763128,-78.785505,5.5
"3900",2014-05-12,41.58147,-77.704944,5
"3901",2014-05-12,41.558944,-77.681556,5
"3902",2014-05-13,41.38359,-76.978561,5
"3903",2016-05-13,41.291317,-76.731433,5
"3904",2016-05-13,41.289817,-76.708483,5
"3905",2013-05-14,41.8236,-77.7024,7
"3906",2013-05-14,41.8141,-77.7809,7
"3907",2017-05-14,37.830574,-78.848191,5
"3908",2017-05-14,37.835674,-78.835211,5
"3909",2017-05-14,37.861389,-78.861944,5
"3910",2018-05-15,37.661967,-78.71965,5.5
"3911",2011-05-16,41.33417,-76.142778,4
"3912",2016-05-16,41.58147,-77.704944,6
"3913",2016-05-16,41.558944,-77.681556,5
"3914",2017-05-16,37.80541,-78.805339,5
"3915",2017-05-16,37.816531,-78.797357,5
"3916",2015-05-19,41.58147,-77.704944,6
"3917",2015-05-19,41.558944,-77.681556,5
"3918",2018-05-20,37.315154,-80.39484,4
"3919",2018-05-20,37.308483,-80.420767,5
"3920",2018-05-20,37.315222,-80.401417,4
"3921",2018-05-20,37.314306,-80.408306,4.5
"3922",2018-05-20,37.80541,-78.805339,5
"3923",2018-05-20,37.816531,-78.797357,5
"3924",2017-05-21,37.719205,-78.776884,5.25
"3925",2017-05-21,37.315154,-80.39484,4
"3926",2017-05-21,37.308483,-80.420767,4
"3927",2018-05-23,37.90277,-78.9682,5.5
"3928",2018-05-23,37.895188,-78.973173,5.5
"3929",2019-05-23,38.784099,-77.018505,6.5
"3930",2019-05-23,37.90277,-78.9682,6
"3931",2019-05-23,37.895188,-78.973173,6.25
"3932",2017-05-24,37.790524,-78.796783,5.5
"3933",2017-05-24,37.777397,-78.794247,5
"3934",2019-05-26,37.80541,-78.805339,5
"3935",2019-05-26,37.816531,-78.797357,5
"3936",2017-05-27,37.894617,-78.97345,5.75
"3937",2017-05-27,37.90277,-78.9682,5.5
"3938",2018-05-27,37.830574,-78.848191,4.5
"3939",2018-05-27,37.835674,-78.835211,4.5
"3940",2018-05-27,37.884882,-78.89889,5
"3941",2018-05-27,37.891936,-78.935109,5
"3942",2019-05-27,37.315154,-80.39484,5.5
"3943",2019-05-27,37.308483,-80.420767,5.5
"3944",2019-05-27,37.315222,-80.401417,5.5
"3945",2019-05-27,37.674833,-78.733717,5
"3946",2019-05-27,37.661967,-78.71965,5.5
"3947",2014-05-28,41.38359,-76.978561,5
"3948",2018-05-28,37.636111,-78.7201,6.5
"3949",2017-05-29,37.759823,-78.795307,5
"3950",2017-05-29,37.763128,-78.785505,5.25
"3951",2019-05-29,38.784099,-77.018505,7
"3952",2019-05-29,37.759823,-78.795307,5
"3953",2019-05-29,37.763128,-78.785505,5.5
"3954",2016-05-31,41.48153,-77.21131,5
"3955",2016-05-31,41.49417,-77.15048,5
"3956",2018-05-31,37.719205,-78.776884,5
"3957",2018-05-31,37.790524,-78.796783,5
"3958",2018-05-31,37.777397,-78.794247,5
"3959",2011-06-01,41.33417,-76.142778,4
"3960",2019-06-05,38.784099,-77.018505,7.5
"3961",2019-06-05,38.784099,-77.018505,7.5
"3962",2019-06-11,37.830574,-78.848191,5
"3963",2019-06-11,37.835674,-78.835211,5
"3964",2012-06-12,41.33417,-76.142778,5
"3965",2015-06-12,37.97616,-78.86233,5.5
"3966",2019-06-12,38.784099,-77.018505,7
"3967",2011-06-13,41.33417,-76.142778,4
"3968",2014-06-13,41.58147,-77.704944,5
"3969",2014-06-13,41.558944,-77.681556,6
"3970",2018-06-13,37.8805,-78.8979,5.5
"3971",2018-06-13,37.8825,-78.8879,5.5
"3972",2017-06-14,37.830574,-78.848191,5
"3973",2017-06-14,37.835674,-78.835211,5
"3974",2018-06-15,37.759823,-78.795307,5.5
"3975",2018-06-15,37.763128,-78.785505,5.5
"3976",2019-06-15,37.884882,-78.89889,5
"3977",2019-06-15,37.891936,-78.935109,5
"3978",2017-06-16,41.58147,-77.704944,5
"3979",2017-06-16,41.558944,-77.681556,5
"3980",2019-06-16,37.861389,-78.861944,5
"3981",2013-06-20,41.38359,-76.978561,5
"3982",2014-06-20,41.33556,-76.955278,5
"3983",2014-06-20,41.38359,-76.978561,5
"3984",2016-06-20,41.58147,-77.704944,6
"3985",2016-06-20,41.558944,-77.681556,6
"3986",2018-06-20,37.90277,-78.9682,5.5
"3987",2018-06-20,37.895188,-78.973173,5.5
"3988",2019-06-20,38.784099,-77.018505,7
"3989",2017-06-21,37.894617,-78.97345,6
"3990",2017-06-21,37.90277,-78.9682,6.25
"3991",2019-06-21,37.900652,-78.972298,5.5
"3992",2019-06-21,37.90277,-78.9682,6.5
"3993",2019-06-21,37.895188,-78.973173,6
"3994",2019-06-22,37.759823,-78.795307,5.25
"3995",2019-06-22,37.763128,-78.785505,5
"3996",2019-06-23,37.315154,-80.39484,5.5
"3997",2019-06-23,37.308483,-80.420767,5.5
"3998",2019-06-23,37.315222,-80.401417,5.5
"3999",2019-06-23,37.80541,-78.805339,5.5
"4000",2019-06-23,37.816531,-78.797357,5
"4001",2017-06-24,41.34913,-77.35793,6
"4002",2017-06-24,41.34255,-77.39925,5
"4003",2017-06-24,41.821461,-77.708164,7
"4004",2017-06-24,41.326683,-77.354867,6
"4005",2017-06-24,41.329433,-77.344467,6
"4006",2017-06-24,41.35423,-77.34771,6
"4007",2017-06-24,41.44385,-77.29762,6
"4008",2017-06-24,41.40055,-77.49464,5
"4009",2017-06-24,41.48153,-77.21131,5
"4010",2017-06-24,41.24138,-77.33651,5
"4011",2017-06-24,41.827279,-77.706149,7
"4012",2017-06-24,41.74325,-77.62094,6
"4013",2017-06-24,41.43227,-77.2711,6
"4014",2017-06-24,41.41283,-77.32124,6
"4015",2017-06-24,41.309983,-77.362625,6
"4016",2017-06-24,41.46369,-77.505465,5
