field_1,Date,Latitude,Longitude,water_temp
"4092",2018-05-01,"40.17999","-77.18692","14.6"
"4093",2018-05-01,"40.17667","-77.18507","15.5"
"4094",2018-05-01,"40.17663","-77.18537","14.2"
"4095",2018-05-01,"40.19528","-77.18423","17.7"
"4096",2018-05-01,"40.20792","-77.18104","17"
"4097",2018-05-01,"40.22429","-77.14928","16.5"
"4098",2018-05-01,"40.23487","-77.14193","16.4"
"4099",2019-05-01,"40.17999","-77.18692","11.9"
"4100",2019-05-01,"40.17667","-77.18507","12.2"
"4101",2019-05-01,"40.17663","-77.18537","11.5"
"4102",2019-05-01,"40.19528","-77.18423","12.1"
"4103",2019-05-01,"40.20792","-77.18104","12.2"
"4104",2019-05-01,"40.22429","-77.14928","12.7"
"4105",2019-05-01,"40.23487","-77.14193","12.8"
"4106",2005-05-02,"40.17663","-77.18537","12.3"
"4107",2005-05-02,"40.23487","-77.14193","13"
"4108",2005-05-02,"40.17667","-77.18507","12.6"
"4109",2005-05-02,"40.17999","-77.18692","12.6"
"4110",2005-05-02,"40.18844","-77.18606","13.1"
"4111",2005-05-02,"40.19528","-77.18423","13.6"
"4112",2005-05-02,"40.20792","-77.18104","13.2"
"4113",2005-05-02,"40.21418","-77.16883","12.9"
"4114",2005-05-02,"40.21847","-77.16003","13.1"
"4115",2005-05-02,"40.22429","-77.14928","13.2"
"4116",2005-05-02,"40.19568","-77.18767","15.1"
"4117",2005-05-02,"40.19608","-77.18518","17.2"
"4118",2005-05-02,"40.19588","-77.18745","15"
"4119",2006-05-02,"40.17663","-77.18537","14.5"
"4120",2006-05-02,"40.23487","-77.14193","17"
"4121",2006-05-02,"40.17667","-77.18507","16.1"
"4122",2006-05-02,"40.17999","-77.18692","15.6"
"4123",2006-05-02,"40.18844","-77.18606","16.9"
"4124",2006-05-02,"40.19528","-77.18423","17.8"
"4125",2006-05-02,"40.20792","-77.18104","17.6"
"4126",2006-05-02,"40.21418","-77.16883","16.1"
"4127",2006-05-02,"40.21847","-77.16003","16"
"4128",2006-05-02,"40.22429","-77.14928","16.6"
"4129",2006-05-02,"40.19568","-77.18767","25.1"
"4130",2006-05-02,"40.19608","-77.18518","23.4"
"4131",2006-05-02,"40.19588","-77.18745","25.7"
"4132",2003-05-03,"40.17663","-77.18537","11.5"
"4133",2003-05-03,"40.23487","-77.14193","13.8"
"4134",2003-05-03,"40.17667","-77.18507","11.9"
"4135",2003-05-03,"40.17999","-77.18692","11.7"
"4136",2003-05-03,"40.18844","-77.18606","12.2"
"4137",2003-05-03,"40.19528","-77.18423","12.6"
"4138",2003-05-03,"40.20792","-77.18104","13.82"
"4139",2003-05-03,"40.21418","-77.16883","13.1"
"4140",2003-05-03,"40.21847","-77.16003","13.1"
"4141",2003-05-03,"40.22429","-77.14928","16.4"
"4142",2003-05-03,"40.19568","-77.18767","14.5"
"4143",2003-05-03,"40.19608","-77.18518","15"
"4144",2017-05-03,"40.17663","-77.18537","12.7"
"4145",2017-05-03,"40.23487","-77.14193","14.9"
"4146",2017-05-03,"40.17667","-77.18507","13.3"
"4147",2017-05-03,"40.17999","-77.18692","13"
"4148",2017-05-03,"40.19528","-77.18423","15"
"4149",2017-05-03,"40.20792","-77.18104","13.8"
"4150",2017-05-03,"40.22429","-77.14928","14.6"
"4151",1996-05-04,"40.17663","-77.18537","11"
"4152",1996-05-04,"40.23487","-77.14193","12"
"4153",1996-05-04,"40.17667","-77.18507","11"
"4154",1996-05-04,"40.17999","-77.18692","12"
"4155",1996-05-04,"40.18844","-77.18606","12"
"4156",1996-05-04,"40.19528","-77.18423","12"
"4157",1996-05-04,"40.20792","-77.18104","12"
"4158",1996-05-04,"40.21418","-77.16883","12"
"4159",1996-05-04,"40.21847","-77.16003","12"
"4160",1996-05-04,"40.22429","-77.14928","12"
"4161",2004-05-04,"40.17663","-77.18537","12.8"
"4162",2004-05-04,"40.23487","-77.14193","14.7"
"4163",2004-05-04,"40.17667","-77.18507","13.4"
"4164",2004-05-04,"40.17999","-77.18692","13.6"
"4165",2004-05-04,"40.18844","-77.18606","14.3"
"4166",2004-05-04,"40.19528","-77.18423","15"
"4167",2004-05-04,"40.20792","-77.18104","14.8"
"4168",2004-05-04,"40.21418","-77.16883","14.4"
"4169",2004-05-04,"40.21847","-77.16003","14.5"
"4170",2004-05-04,"40.22429","-77.14928","14.6"
"4171",2004-05-04,"40.19568","-77.18767","14.6"
"4172",2004-05-04,"40.19608","-77.18518","16.5"
"4173",2004-05-04,"40.19588","-77.18745","17.6"
"4174",2007-05-07,"40.17663","-77.18537","12"
"4175",2007-05-07,"40.23487","-77.14193","16.2"
"4176",2007-05-07,"40.17667","-77.18507","12.2"
"4177",2007-05-07,"40.17999","-77.18692","12.7"
"4178",2007-05-07,"40.18844","-77.18606","13.1"
"4179",2007-05-07,"40.19528","-77.18423","13"
"4180",2007-05-07,"40.20792","-77.18104","13.1"
"4181",2007-05-07,"40.21418","-77.16883","14"
"4182",2007-05-07,"40.21847","-77.16003","14.7"
"4183",2007-05-07,"40.22429","-77.14928","15.6"
"4184",2007-05-07,"40.19568","-77.18767","21"
"4185",2007-05-07,"40.19608","-77.18518","18.6"
"4186",2007-05-07,"40.19588","-77.18745","20.7"
"4187",1997-05-08,"40.17663","-77.18537","11"
"4188",1997-05-08,"40.23487","-77.14193","11.2"
"4189",1997-05-08,"40.17667","-77.18507","11"
"4190",1997-05-08,"40.17999","-77.18692","11"
"4191",1997-05-08,"40.18844","-77.18606","11.1"
"4192",1997-05-08,"40.19528","-77.18423","11.1"
"4193",1997-05-08,"40.20792","-77.18104","11.3"
"4194",1997-05-08,"40.21418","-77.16883","11.2"
"4195",1997-05-08,"40.21847","-77.16003","11.1"
"4196",1997-05-08,"40.22429","-77.14928","11.3"
"4197",1998-05-08,"40.17663","-77.18537","13"
"4198",1998-05-08,"40.23487","-77.14193","13.5"
"4199",1998-05-08,"40.17667","-77.18507","13"
"4200",1998-05-08,"40.17999","-77.18692","13"
"4201",1998-05-08,"40.18844","-77.18606","13"
"4202",1998-05-08,"40.19528","-77.18423","13.5"
"4203",1998-05-08,"40.20792","-77.18104","13.5"
"4204",1998-05-08,"40.21418","-77.16883","13.3"
"4205",1998-05-08,"40.21847","-77.16003","13.5"
"4206",1998-05-08,"40.22429","-77.14928","13.5"
"4207",1999-05-08,"40.17663","-77.18537","13.5"
"4208",1999-05-08,"40.23487","-77.14193","13.7"
"4209",1999-05-08,"40.17667","-77.18507","13.6"
"4210",1999-05-08,"40.17999","-77.18692","13.5"
"4211",1999-05-08,"40.18844","-77.18606","13.5"
"4212",1999-05-08,"40.19528","-77.18423","13.6"
"4213",1999-05-08,"40.20792","-77.18104","13.6"
"4214",1999-05-08,"40.21418","-77.16883","13.6"
"4215",1999-05-08,"40.21847","-77.16003","13.6"
"4216",1999-05-08,"40.22429","-77.14928","13.5"
"4217",2008-05-08,"40.17663","-77.18537","13"
"4218",2008-05-08,"40.23487","-77.14193","12.6"
"4219",2008-05-08,"40.17667","-77.18507","13.6"
"4220",2008-05-08,"40.17999","-77.18692","13.4"
"4221",2008-05-08,"40.18844","-77.18606","13.8"
"4222",2008-05-08,"40.19528","-77.18423","12.8"
"4223",2008-05-08,"40.20792","-77.18104","12.2"
"4224",2008-05-08,"40.21418","-77.16883","12.3"
"4225",2008-05-08,"40.21847","-77.16003","12.1"
"4226",2008-05-08,"40.22429","-77.14928","12.4"
"4227",2008-05-08,"40.19568","-77.18767","14.7"
"4228",2008-05-08,"40.19608","-77.18518","16.2"
"4229",2008-05-08,"40.19588","-77.18745","17.7"
"4231",2009-05-09,"40.17663","-77.18537","11.4"
"4232",2009-05-09,"40.23487","-77.14193","12.3"
"4233",2009-05-09,"40.17667","-77.18507","11.6"
"4234",2009-05-09,"40.17999","-77.18692","11.9"
"4235",2009-05-09,"40.18844","-77.18606","12.1"
"4236",2009-05-09,"40.19528","-77.18423","12"
"4237",2009-05-09,"40.20792","-77.18104","11.8"
"4238",2009-05-09,"40.21418","-77.16883","12"
"4239",2009-05-09,"40.21847","-77.16003","12"
"4240",2009-05-09,"40.22429","-77.14928","12.3"
"4241",2009-05-09,"40.19568","-77.18767","13.9"
"4242",2009-05-09,"40.19608","-77.18518","13.8"
"4243",2009-05-09,"40.19588","-77.18745","14"
"4244",2011-05-10,"40.17663","-77.18537","13.4"
"4245",2011-05-10,"40.23487","-77.14193","15.1"
"4246",2011-05-10,"40.17667","-77.18507","13.2"
"4247",2011-05-10,"40.17999","-77.18692","13.7"
"4248",2011-05-10,"40.18844","-77.18606","14.6"
"4249",2011-05-10,"40.19528","-77.18423","15.3"
"4250",2011-05-10,"40.20792","-77.18104","15.1"
"4251",2011-05-10,"40.21418","-77.16883","14.7"
"4252",2011-05-10,"40.21847","-77.16003","14.7"
"4253",2011-05-10,"40.22429","-77.14928","15"
"4254",2011-05-10,"40.19568","-77.18767","16.1"
"4255",2011-05-10,"40.19608","-77.18518","15.9"
"4256",2011-05-10,"40.19588","-77.18745","19.1"
"4258",2010-05-11,"40.17663","-77.18537","12.6"
"4259",2010-05-11,"40.23487","-77.14193","17.6"
"4260",2010-05-11,"40.17667","-77.18507","16.5"
"4261",2010-05-11,"40.17999","-77.18692","14.4"
"4262",2010-05-11,"40.18844","-77.18606","16.1"
"4263",2010-05-11,"40.19528","-77.18423","17"
"4264",2010-05-11,"40.20792","-77.18104","16.4"
"4265",2010-05-11,"40.21418","-77.16883","16.5"
"4266",2010-05-11,"40.21847","-77.16003","16.5"
"4267",2010-05-11,"40.22429","-77.14928","17.1"
"4268",2010-05-11,"40.19568","-77.18767","20.2"
"4269",2010-05-11,"40.19608","-77.18518","16.5"
"4270",2010-05-11,"40.19588","-77.18745","28.3"
"4332",2001-05-30,"40.17663","-77.18537","11.4"
"4333",2001-05-30,"40.23487","-77.14193","14.5"
"4334",2001-05-30,"40.17667","-77.18507","11.7"
"4335",2001-05-30,"40.17999","-77.18692","12.2"
"4336",2001-05-30,"40.18844","-77.18606","12.5"
"4337",2001-05-30,"40.19528","-77.18423","12.6"
"4338",2001-05-30,"40.20792","-77.18104","12.5"
"4339",2001-05-30,"40.21418","-77.16883","13.3"
"4340",2001-05-30,"40.21847","-77.16003","13.4"
"4341",2001-05-30,"40.22429","-77.14928","14.4"
"4342",2001-05-30,"40.19568","-77.18767","13.5"
"4343",2001-05-30,"40.19608","-77.18518","15.7"
"4344",2002-05-30,"40.17663","-77.18537","12.1"
"4345",2002-05-30,"40.23487","-77.14193","17.4"
"4346",2002-05-30,"40.17667","-77.18507","12.7"
"4347",2002-05-30,"40.17999","-77.18692","13"
"4348",2002-05-30,"40.18844","-77.18606","13.2"
"4349",2002-05-30,"40.19528","-77.18423","14.3"
"4350",2002-05-30,"40.20792","-77.18104","15.1"
"4351",2002-05-30,"40.21418","-77.16883","15.3"
"4352",2002-05-30,"40.21847","-77.16003","15.7"
"4353",2002-05-30,"40.22429","-77.14928","16.6"
"4354",2002-05-30,"40.19568","-77.18767","14.8"
"4355",2002-05-30,"40.19608","-77.18518","21.6"
"4360",2000-05-31,"40.17663","-77.18537","9"
"4361",2000-05-31,"40.23487","-77.14193","13"
"4362",2000-05-31,"40.17667","-77.18507","11"
"4363",2000-05-31,"40.17999","-77.18692","10"
"4364",2000-05-31,"40.18844","-77.18606","12"
"4365",2000-05-31,"40.19528","-77.18423","11"
"4366",2000-05-31,"40.20792","-77.18104","10"
"4367",2000-05-31,"40.21418","-77.16883","11"
"4368",2000-05-31,"40.21847","-77.16003","10"
"4369",2000-05-31,"40.22429","-77.14928","12"
"4370",1993-06-01,"40.17663","-77.18537","12"
"4371",1993-06-01,"40.23487","-77.14193","15.1"
"4372",1993-06-01,"40.17667","-77.18507","12.93"
"4373",1993-06-01,"40.17999","-77.18692","12.83"
"4374",1993-06-01,"40.18844","-77.18606","13"
"4375",1993-06-01,"40.19528","-77.18423","13"
"4376",1993-06-01,"40.20792","-77.18104","13.5"
"4377",1993-06-01,"40.21418","-77.16883","13.56"
"4378",1993-06-01,"40.21847","-77.16003","13.66"
"4379",1993-06-01,"40.22429","-77.14928","14.1"
"4381",2015-06-02,"40.17663","-77.18537","11.5"
"4382",2015-06-02,"40.17667","-77.18507","11.6"
"4383",2015-06-02,"40.17999","-77.18692","12.7"
"4384",2015-06-02,"40.18844","-77.18606","12.5"
"4385",2015-06-02,"40.19528","-77.18423","12.6"
"4386",2015-06-02,"40.20792","-77.18104","12.7"
"4387",2015-06-02,"40.21418","-77.16883","12.9"
"4388",2015-06-02,"40.21847","-77.16003","13"
"4389",2015-06-02,"40.22429","-77.14928","13.3"
"4390",2015-06-02,"40.23487","-77.14193","13.6"
"4395",2013-06-06,"40.17663","-77.18537","11.5"
"4396",2013-06-06,"40.23487","-77.14193","14.6"
"4397",2013-06-06,"40.17667","-77.18507","11.8"
"4398",2013-06-06,"40.17999","-77.18692","12.4"
"4399",2013-06-06,"40.18844","-77.18606","12.7"
"4400",2013-06-06,"40.19528","-77.18423","12.8"
"4401",2013-06-06,"40.20792","-77.18104","13.2"
"4402",2013-06-06,"40.21418","-77.16883","13.4"
"4403",2013-06-06,"40.21847","-77.16003","13.6"
"4404",2013-06-06,"40.22429","-77.14928","13.9"
"4405",2007-06-07,"40.17663","-77.18537","12.3"
"4406",2007-06-07,"40.23487","-77.14193","17.6"
"4407",2007-06-07,"40.17667","-77.18507","12.7"
"4408",2007-06-07,"40.17999","-77.18692","13.1"
"4409",2007-06-07,"40.18844","-77.18606","13.4"
"4410",2007-06-07,"40.19528","-77.18423","13.3"
"4411",2007-06-07,"40.20792","-77.18104","14.3"
"4412",2007-06-07,"40.21418","-77.16883","15.6"
"4413",2007-06-07,"40.21847","-77.16003","15.7"
"4414",2007-06-07,"40.22429","-77.14928","16.8"
"4415",2007-06-07,"40.19568","-77.18767","30.3"
"4416",2007-06-07,"40.19608","-77.18518","16.1"
"4417",2007-06-07,"40.19588","-77.18745","26.6"
"4421",1996-06-08,"40.17663","-77.18537","12"
"4422",1996-06-08,"40.23487","-77.14193","13.5"
"4423",1996-06-08,"40.17667","-77.18507","12"
"4424",1996-06-08,"40.17999","-77.18692","12"
"4425",1996-06-08,"40.18844","-77.18606","12"
"4426",1996-06-08,"40.19528","-77.18423","12"
"4427",1996-06-08,"40.20792","-77.18104","12"
"4428",1996-06-08,"40.21418","-77.16883","12.5"
"4429",1996-06-08,"40.21847","-77.16003","13"
"4430",1996-06-08,"40.22429","-77.14928","13"
"4431",1997-06-08,"40.17663","-77.18537","11.3"
"4432",1997-06-08,"40.23487","-77.14193","11.4"
"4433",1997-06-08,"40.17667","-77.18507","11.3"
"4434",1997-06-08,"40.17999","-77.18692","11.3"
"4435",1997-06-08,"40.18844","-77.18606","11.3"
"4436",1997-06-08,"40.19528","-77.18423","11.3"
"4437",1997-06-08,"40.20792","-77.18104","11.4"
"4438",1997-06-08,"40.21418","-77.16883","11.5"
"4439",1997-06-08,"40.21847","-77.16003","11.5"
"4440",1997-06-08,"40.22429","-77.14928","11.5"
"4441",1998-06-08,"40.17663","-77.18537","12.5"
"4442",1998-06-08,"40.23487","-77.14193","12.8"
"4443",1998-06-08,"40.17667","-77.18507","12.5"
"4444",1998-06-08,"40.17999","-77.18692","12.6"
"4445",1998-06-08,"40.18844","-77.18606","12.6"
"4446",1998-06-08,"40.19528","-77.18423","12.4"
"4447",1998-06-08,"40.20792","-77.18104","12.5"
"4448",1998-06-08,"40.21418","-77.16883","12.7"
"4449",1998-06-08,"40.21847","-77.16003","12.7"
"4450",1998-06-08,"40.22429","-77.14928","12.7"
"4451",1999-06-08,"40.17663","-77.18537","13"
"4452",1999-06-08,"40.23487","-77.14193","18"
"4453",1999-06-08,"40.17667","-77.18507","15"
"4454",1999-06-08,"40.17999","-77.18692","15"
"4455",1999-06-08,"40.18844","-77.18606","15"
"4456",1999-06-08,"40.19528","-77.18423","15"
"4457",1999-06-08,"40.20792","-77.18104","15"
"4458",1999-06-08,"40.21418","-77.16883","17"
"4459",1999-06-08,"40.21847","-77.16003","16"
"4460",1999-06-08,"40.22429","-77.14928","17"
"4461",2008-06-08,"40.17663","-77.18537","11.9"
"4462",2008-06-08,"40.23487","-77.14193","15.7"
"4463",2008-06-08,"40.17667","-77.18507","12"
"4464",2008-06-08,"40.17999","-77.18692","13"
"4465",2008-06-08,"40.18844","-77.18606","13"
"4466",2008-06-08,"40.19528","-77.18423","13.6"
"4467",2008-06-08,"40.20792","-77.18104","13.7"
"4468",2008-06-08,"40.21418","-77.16883","14.1"
"4469",2008-06-08,"40.21847","-77.16003","15.5"
"4470",2008-06-08,"40.22429","-77.14928","15"
"4471",2008-06-08,"40.19568","-77.18767","15.8"
"4472",2008-06-08,"40.19608","-77.18518","16.5"
"4473",2008-06-08,"40.19588","-77.18745","17.9"
"4474",2011-06-08,"40.17663","-77.18537","12.8"
"4475",2011-06-08,"40.23487","-77.14193","13.4"
"4476",2011-06-08,"40.17667","-77.18507","13.8"
"4477",2011-06-08,"40.17999","-77.18692","13.7"
"4478",2011-06-08,"40.18844","-77.18606","14"
"4479",2011-06-08,"40.19528","-77.18423","13"
"4480",2011-06-08,"40.20792","-77.18104","12.9"
"4481",2011-06-08,"40.21418","-77.16883","13.2"
"4482",2011-06-08,"40.21847","-77.16003","13.3"
"4483",2011-06-08,"40.22429","-77.14928","13.4"
"4484",2011-06-08,"40.19568","-77.18767","16.1"
"4485",2011-06-08,"40.19608","-77.18518","15.3"
"4486",2011-06-08,"40.19588","-77.18745","15.4"
"4489",2009-06-09,"40.17663","-77.18537","11.8"
"4490",2009-06-09,"40.23487","-77.14193","15.6"
"4491",2009-06-09,"40.17667","-77.18507","12.2"
"4492",2009-06-09,"40.17999","-77.18692","12.4"
"4493",2009-06-09,"40.18844","-77.18606","12.8"
"4494",2009-06-09,"40.19528","-77.18423","13.1"
"4495",2009-06-09,"40.20792","-77.18104","13.2"
"4496",2009-06-09,"40.21418","-77.16883","13.5"
"4497",2009-06-09,"40.21847","-77.16003","14.1"
"4498",2009-06-09,"40.22429","-77.14928","14.9"
"4499",2009-06-09,"40.19568","-77.18767","15.7"
"4500",2009-06-09,"40.19608","-77.18518","15.7"
"4501",2009-06-09,"40.19588","-77.18745","15.8"
"4503",2010-06-10,"40.17663","-77.18537","11.8"
"4504",2010-06-10,"40.23487","-77.14193","15.7"
"4505",2010-06-10,"40.17667","-77.18507","12.5"
"4506",2010-06-10,"40.17999","-77.18692","12.6"
"4507",2010-06-10,"40.18844","-77.18606","13.1"
"4508",2010-06-10,"40.19528","-77.18423","13.4"
"4509",2010-06-10,"40.20792","-77.18104","13.7"
"4510",2010-06-10,"40.21418","-77.16883","14"
"4511",2010-06-10,"40.21847","-77.16003","13.5"
"4512",2010-06-10,"40.22429","-77.14928","15.2"
"4513",2010-06-10,"40.19568","-77.18767","16"
"4514",2010-06-10,"40.19608","-77.18518","16.2"
"4515",2010-06-10,"40.19588","-77.18745","22.6"
"4521",2018-06-11,"40.17999","-77.18692","12.3"
"4522",2018-06-11,"40.17667","-77.18507","12.1"
"4523",2018-06-11,"40.17663","-77.18537","11.7"
"4524",2018-06-11,"40.19528","-77.18423","12.6"
"4525",2018-06-11,"40.20792","-77.18104","13"
"4526",2018-06-11,"40.22429","-77.14928","14"
"4527",2018-06-11,"40.23487","-77.14193","14.4"
"4528",2012-06-12,"40.17663","-77.18537","12.3"
"4529",2012-06-12,"40.23487","-77.14193","13.6"
"4530",2012-06-12,"40.17667","-77.18507","14.9"
"4531",2012-06-12,"40.17999","-77.18692","13.5"
"4532",2012-06-12,"40.18844","-77.18606","14.1"
"4533",2012-06-12,"40.19528","-77.18423","12.8"
"4534",2012-06-12,"40.20792","-77.18104","12.9"
"4535",2012-06-12,"40.21418","-77.16883","13.1"
"4536",2012-06-12,"40.21847","-77.16003","13.2"
"4537",2012-06-12,"40.22429","-77.14928","13.4"
"4538",2017-06-12,"40.17663","-77.18537","12"
"4539",2017-06-12,"40.23487","-77.14193","16.6"
"4540",2017-06-12,"40.17667","-77.18507","12.5"
"4541",2017-06-12,"40.17999","-77.18692","13"
"4542",2017-06-12,"40.19528","-77.18423","14.7"
"4543",2017-06-12,"40.20792","-77.18104","14.4"
"4544",2017-06-12,"40.22429","-77.14928","15.1"
"4545",2019-06-12,"40.17999","-77.18692","13.7"
"4546",2019-06-12,"40.17667","-77.18507","14.5"
"4547",2019-06-12,"40.17663","-77.18537","12.9"
"4548",2019-06-12,"40.19528","-77.18423","14.8"
"4549",2019-06-12,"40.20792","-77.18104","14.5"
"4550",2019-06-12,"40.22429","-77.14928","15.5"
"4551",2019-06-12,"40.23487","-77.14193","16.3"
"4552",2005-06-13,"40.17663","-77.18537","12.2"
"4553",2005-06-13,"40.23487","-77.14193","17"
"4554",2005-06-13,"40.17667","-77.18507","12.6"
"4555",2005-06-13,"40.17999","-77.18692","13.2"
"4556",2005-06-13,"40.18844","-77.18606","13.6"
"4557",2005-06-13,"40.19528","-77.18423","14.4"
"4558",2005-06-13,"40.20792","-77.18104","14.7"
"4559",2005-06-13,"40.21418","-77.16883","15.5"
"4560",2005-06-13,"40.21847","-77.16003","13.6"
"4561",2005-06-13,"40.22429","-77.14928","16"
"4562",2005-06-13,"40.19568","-77.18767","18.8"
"4563",2005-06-13,"40.19608","-77.18518","20.2"
"4564",2005-06-13,"40.19588","-77.18745","23.8"
"4565",2014-06-13,"40.17663","-77.18537","12.1"
"4566",2014-06-13,"40.17667","-77.18507","12.3"
"4567",2014-06-13,"40.17999","-77.18692","12.7"
"4568",2014-06-13,"40.18844","-77.18606","14"
"4569",2014-06-13,"40.19528","-77.18423","13.3"
"4570",2014-06-13,"40.20792","-77.18104","13.7"
"4571",2014-06-13,"40.21418","-77.16883","14.8"
"4572",2014-06-13,"40.21847","-77.16003","14.8"
"4573",2014-06-13,"40.22429","-77.14928","15"
"4574",2014-06-13,"40.23487","-77.14193","15.4"
"4575",2016-06-13,"40.17663","-77.18537","11.6"
"4576",2016-06-13,"40.17667","-77.18507","11.9"
"4577",2016-06-13,"40.17999","-77.18692","12.7"
"4578",2016-06-13,"40.18844","-77.18606","13.8"
"4579",2016-06-13,"40.19528","-77.18423","13.8"
"4580",2016-06-13,"40.20792","-77.18104","14"
"4581",2016-06-13,"40.21418","-77.16883","14.2"
"4582",2016-06-13,"40.21847","-77.16003","15"
"4583",2016-06-13,"40.22429","-77.14928","15.8"
"4584",2016-06-13,"40.23487","-77.14193","16.5"
"4595",2019-06-15,"40.234075","-77.218027","19.7"
"4596",2019-06-16,"40.234075","-77.218027","16.95"
"4598",2019-06-16,"40.235785","-77.14107","20"
"4616",2018-06-22,"40.195294","-77.184267","15.3"
"4617",2018-06-22,"40.231014","-77.218649","21.5"
"4618",2018-06-22,"40.234075","-77.218027","21.6"
"4620",2004-06-23,"40.17663","-77.18537","12"
"4621",2004-06-23,"40.23487","-77.14193","15.8"
"4622",2004-06-23,"40.17667","-77.18507","12"
"4623",2004-06-23,"40.17999","-77.18692","12.6"
"4624",2004-06-23,"40.18844","-77.18606","13.1"
"4625",2004-06-23,"40.19528","-77.18423","13.7"
"4626",2004-06-23,"40.20792","-77.18104","14"
"4627",2004-06-23,"40.21418","-77.16883","14.5"
"4628",2004-06-23,"40.21847","-77.16003","14.8"
"4629",2004-06-23,"40.22429","-77.14928","15.2"
"4630",2004-06-23,"40.19568","-77.18767","16.6"
"4631",2004-06-23,"40.19608","-77.18518","18.3"
"4632",2004-06-23,"40.19588","-77.18745","20.9"
"4642",2018-06-23,"40.244658","-77.17598","17.9"
"4647",2018-06-23,"40.236495","-77.193667","19.5"
"4650",2018-06-23,"40.235785","-77.14107","20.1"
"4656",2003-06-26,"40.17663","-77.18537","12.2"
"4657",2003-06-26,"40.23487","-77.14193","15.3"
"4658",2003-06-26,"40.17667","-77.18507","12.7"
"4659",2003-06-26,"40.17999","-77.18692","12.5"
"4660",2003-06-26,"40.18844","-77.18606","13"
"4661",2003-06-26,"40.19528","-77.18423","13.3"
"4662",2003-06-26,"40.20792","-77.18104","13.9"
"4663",2003-06-26,"40.21418","-77.16883","14.1"
"4664",2003-06-26,"40.21847","-77.16003","14.3"
"4665",2003-06-26,"40.22429","-77.14928","14.9"
"4666",2003-06-26,"40.19568","-77.18767","15.1"
"4667",2003-06-26,"40.19608","-77.18518","16.2"
"4668",2006-06-26,"40.17663","-77.18537","15.2"
"4669",2006-06-26,"40.23487","-77.14193","20.48"
"4670",2006-06-26,"40.17667","-77.18507","15.2"
"4671",2006-06-26,"40.17999","-77.18692","15.2"
"4672",2006-06-26,"40.18844","-77.18606","16.5"
"4673",2006-06-26,"40.19528","-77.18423","17.5"
"4674",2006-06-26,"40.20792","-77.18104","17.7"
"4675",2006-06-26,"40.21418","-77.16883","17.1"
"4676",2006-06-26,"40.21847","-77.16003","18"
"4677",2006-06-26,"40.22429","-77.14928","19.3"
"4678",2006-06-26,"40.19568","-77.18767","22.2"
"4679",2006-06-26,"40.19608","-77.18518","25.3"
"4680",2006-06-26,"40.19588","-77.18745","23.4"
"4684",2001-06-27,"40.17663","-77.18537","12.5"
"4685",2001-06-27,"40.23487","-77.14193","18.5"
"4686",2001-06-27,"40.17667","-77.18507","13.2"
"4687",2001-06-27,"40.17999","-77.18692","12.8"
"4688",2001-06-27,"40.18844","-77.18606","14.3"
"4689",2001-06-27,"40.19528","-77.18423","14.7"
"4690",2001-06-27,"40.20792","-77.18104","13.4"
"4691",2001-06-27,"40.21418","-77.16883","10"
"4692",2001-06-27,"40.21847","-77.16003","8.23"
"4693",2001-06-27,"40.22429","-77.14928","17.3"
"4694",2001-06-27,"40.19568","-77.18767","14.8"
"4695",2001-06-27,"40.19608","-77.18518","22.7"
"4696",2002-06-27,"40.17663","-77.18537","12.4"
"4697",2002-06-27,"40.23487","-77.14193","19.8"
"4698",2002-06-27,"40.17667","-77.18507","16.4"
"4699",2002-06-27,"40.17999","-77.18692","14.2"
"4700",2002-06-27,"40.18844","-77.18606","14.8"
"4701",2002-06-27,"40.19528","-77.18423","15.2"
"4702",2002-06-27,"40.20792","-77.18104","16.9"
"4703",2002-06-27,"40.21418","-77.16883","17.2"
"4704",2002-06-27,"40.21847","-77.16003","17.6"
"4705",2002-06-27,"40.22429","-77.14928","18.4"
"4706",2002-06-27,"40.19608","-77.18518","17.2"
"4708",2000-06-28,"40.17663","-77.18537","13"
"4709",2000-06-28,"40.23487","-77.14193","18"
"4710",2000-06-28,"40.17667","-77.18507","18"
"4711",2000-06-28,"40.17999","-77.18692","15.5"
"4712",2000-06-28,"40.18844","-77.18606","16"
"4713",2000-06-28,"40.19528","-77.18423","18"
"4714",2000-06-28,"40.20792","-77.18104","18"
"4715",2000-06-28,"40.21418","-77.16883","16"
"4716",2000-06-28,"40.21847","-77.16003","16.5"
"4717",2000-06-28,"40.22429","-77.14928","16.5"
"4727",1993-07-01,"40.17663","-77.18537","12.3"
"4728",1993-07-01,"40.23487","-77.14193","16.26"
"4729",1993-07-01,"40.17667","-77.18507","13.36"
"4730",1993-07-01,"40.17999","-77.18692","13.33"
"4731",1993-07-01,"40.18844","-77.18606","13.36"
"4732",1993-07-01,"40.19528","-77.18423","13.56"
"4733",1993-07-01,"40.20792","-77.18104","14.5"
"4734",1993-07-01,"40.21418","-77.16883","14.36"
"4735",1993-07-01,"40.21847","-77.16003","14.93"
"4736",1993-07-01,"40.22429","-77.14928","15.33"
"4747",2019-07-02,"40.17999","-77.18692","13.7"
"4748",2019-07-02,"40.17667","-77.18507","13.3"
"4749",2019-07-02,"40.17663","-77.18537","13.2"
"4750",2019-07-02,"40.19528","-77.18423","14.7"
"4751",2019-07-02,"40.20792","-77.18104","16.4"
"4752",2019-07-02,"40.22429","-77.14928","16.9"
